"","CDH2","AKT3","BCL2L11","RAD50","CDKN1B","CHEK1","CHEK2","COL6A1","CLDN7","MAPK14","CTNNB1","EGFR","EIF4EBP1","ERBB2","ERBB3","AKT1","AKT2","ESR1","FOXM1","FN1","MTOR","GAPDH","GATA3","GSK3A","GSK3B","BIRC2","AR","ARAF","JUN","MRE11","MYH11","ATM","YBX1","SERPINE1","PCNA","PGR","MAPK1","MAPK3","MAPK8","MAP2K1","BAD","PTEN","BAK1","BAX","RAD51","RAF1","RB1","BCL2","BCL2L1","RPS6","RPS6KA1","RPS6KB1","BID","SHC1","RBM15","SRC","BRCA2","TP53","TP53BP1","TSC2","XRCC1","XRCC5","CASP7","AKT1S1","CAV1","RAB11A","INPP4B","CCNB1","CCNE1","CCNE2","RAB11B","CDK1","CDH1"
"ACH-000248",0.897109211215498,1.03704882595002,1.08860730251564,0.653886651373582,0.897510730293877,1.07488549944952,0.923860648176436,1.06925227072152,0.893167147134527,0.940996698296016,0.876138186719631,1.52695564951679,0.652283603286989,3.40975552170571,1.10541433965558,1.09524842114142,0.924798755289382,1.04031243814626,1.09589965045838,0.882102482009301,0.877728709890996,1.09589965045838,0.881598962607713,0.924798755289382,0.886817564575101,1.07488549944952,1.11188015059693,1.09184220284604,1.04427159997477,1.07488549944952,1.10142311099838,1.07488549944952,0.888102604201142,1.37591376087433,1.29761558239234,1.07488549944952,0.923860648176436,1.10142311099838,0.888090193019235,0.896824938115031,1.03991123046502,0.643717241152698,1.37814863326897,0.924798755289382,1.0807036820591,0.879311289351666,0.876475064122393,0.876770592190753,0.850604332274392,0.890015884616627,0.888102604201142,0.651475069719603,0.923860648176436,1.39317513504677,1.14356295807473,1.58651158291902,0.876475064122393,0.893167147134527,1.0807036820591,1.10142311099838,0.924798755289382,0.882102482009301,0.868468439618038,0.924798755289382,1.79895253300383,0.896824938115031,0.938249836471429,0.877846305937553,0.89226603100543,0.363660390049431,0.642616936713292,1.10663029394499,1.88887748907544e-08
"ACH-000256",1.07608361277728,1.31933135461666,1.13370783675191,1.05274890445656,0.88551093615259,1.06038096294855,0.881677609479035,1.05180651989599,0.662909596159979,0.871378285142411,0.817498131272369,1.20680670792167,0.91946446210888,0.908822241041631,0.894177934840605,1.36547428882994,1.63192320657529,0.871117169281789,1.06248204561011,1.26935252036017,1.34689065752776,1.06248204561011,1.04449002232027,0.649011838107924,1.00843099195441,1.25666001819129,0.697784754294177,1.43173838962056,1.31933135461666,1.25666001819129,1.03695398372813,1.25666001819129,1.31933135461666,1.35587933929136,1.48664024199543,1.25666001819129,0.669671980232775,1.03695398372813,1.04449002232027,0.878028648016148,1.07638012679286,0.881013843415721,1.06332503985735,0.884990876231952,0.885834365393671,0.816262094898861,0.863000861707839,0.864516730063842,1.63019783049485,0.883056584694488,1.31933135461666,0.908822241041631,0.907507249193423,1.31933135461666,1.31933135461666,1.63019783049485,0.864642501473663,0.662909596159979,0.885834365393671,1.03695398372813,0.649011838107924,1.26935252036017,1.37533417986802,0.884990876231952,1.35587933929136,0.878028648016148,0.868831669387668,0.688770290108074,2.13944828680811,0.664777964543351,0.863843021211938,0.89429204083277,0.621810021940008
"ACH-000258",0.817013754087123,1.61168473216772,1.01664492529085,1.03434942472364,0.995407333484744,0.969479816749703,0.811794352058375,1.03342853009207,0.575228919080829,0.973939708210281,1.01699898261938,1.1810546199102,1.04683641635127,1.00953127804049,1.00180112289814,0.997701833373516,0.994709735230254,0.994211658704172,1.01583597020357,1.00250216608385,1.02252311438192,0.988198666182763,1.17686714417187,0.997452253593597,1.01265502132372,1.00546029407758,1.00055010483851,1.00847474607929,1.02542007690195,1.03005671755154,1.00807245871854,0.551503174657725,1.00963193998637,1.19204325595406,1.02755828241749,1.02267544576799,0.829537037301883,1.00160088722821,1.15828058566524,0.968012666669899,0.987157672542657,0.770766600947421,0.973939708210281,1.00325366068045,0.963669292931407,1.00205145647503,0.141580758492098,0.793870276904829,1.02100065809321,1.01326038613985,0.998301001597444,1.01841606091736,0.81796541139332,1.57205819642464,1.010538209401,1.02100065809321,1.04024616224606,0.990481608147031,0.971389442371249,1.00686626203819,0.568780797825031,1.00250216608385,0.806128831427931,1.00325366068045,1.20072316490192,0.968012666669899,1.00535991977985,1.03255931153082,1.01341176633022,1.02252311438192,0.997801677415527,1.19170589618673,1.02013862499601
"ACH-000276",1.40442442726719,1.34021490509438,1.05387274770589,1.05407542662268,1.42437893791116,0.686015539316585,0.672323823371532,0.691834931626581,0.636505064225208,0.818966404206068,0.660979940262939,0.960829143794608,1.4545103853328,1.16186692834092,1.05421539937329,0.910048773111127,1.13546395984666,0.746504281789939,1.05157929427176,1.20923973232084,0.632643537736849,1.05157929427176,1.23423290145464,1.13546395984666,1.10855214500403,1.14490833911396,0.90786914430677,0.406608762507136,0.516338914729375,1.14490833911396,1.03347967618343,1.14490833911396,1.1546177394292,0.885268764317787,1.66167334151564,1.14490833911396,1.29584621234611,1.03044868602516,1.36868103006251,0.888540753349912,1.28586819454946,0.90745495808238,1.23731063319374,1.14233402143208,1.24527966196202,1.46575993821924,1.11663454199039,1.03245350557346,1.43032535369662,0.660759805858552,0.667735735079366,1.16186692834092,1.31522900103352,1.1664144839246,1.38965905891212,1.22863651969347,1.11663454199039,0.636505064225208,0.740367792960995,1.02010973020888,1.13546395984666,1.20923973232084,0.667584952479298,1.14233402143208,0.885268764317787,0.888540753349912,0.957913374235576,0.680648076550093,1.1196007208753,1.41747461148453,0.71843855143609,1.74973639171374,1.03044868602516
"ACH-000277",0.716952345674669,1.07771091040001,0.915856121045049,0.891985633308458,0.946180879411053,0.741000225446222,1.03994718587136,1.04442820151747,0.87375633198404,1.06856044197935,1.05908390756923,1.15658799820897,0.931677087212037,4.2046616427159,0.946180879411053,0.867132273747789,1.0542698366277,1.06856044197935,0.946180879411053,0.933419495421331,0.891419497913474,0.946180879411053,0.87413071366154,1.0542698366277,1.07440545543007,0.741000225446222,0.662799452728403,0.662799452728403,0.953129507749752,0.741000225446222,1.12900373241533,0.741000225446222,0.895079982259881,0.909551096586622,1.00788794649904,0.741000225446222,1.11553729931108,1.12900373241533,0.87413071366154,0.901261702230526,1.87855455681336,0.87413071366154,1.06856044197935,1.0542698366277,0.70570497640426,1.05908390756923,0.823232079548614,0.716952345674669,1.17506001488951,0.687086775589407,0.893778877538513,1.08065834333954,1.11553729931108,1.07771091040001,1.07771091040001,1.72438752560616,0.823232079548614,0.87375633198404,0.901261702230526,1.09833446987507,1.0542698366277,0.933419495421331,0.87413071366154,1.0542698366277,0.909551096586622,0.901261702230526,1.02820084961685,0.891985633308458,1.0542698366277,1.88169807215253,1.0542698366277,0.87413071366154,0.886494334488792
"ACH-000278",1.0271426204599,1.06199115911527,1.16483880988592,0.67915730768286,1.10121328453859,0.668045164047501,0.691629631929555,0.708754636279334,0.699942511104837,1.11929037651819,1.03852913201788,1.11110875204641,0.694880374289432,0.807875546945142,1.08955112331448,1.11539460795844,1.10938084274434,0.676421828252158,1.10121328453859,1.08569080894402,1.16189568801477,1.10121328453859,1.02839810827032,0.702439972907835,1.02354200002395,1.01521388229587,1.0803726333718,1.0803726333718,1.13486313733788,1.39848831209073,1.04619468162051,1.01521388229587,1.13486313733788,1.03709342947635,0.685995104233833,1.01521388229587,0.691629631929555,1.13747330264983,1.11737937178927,1.11887595320652,1.46199114582225,1.42854857914005,1.11929037651819,0.702439972907835,1.11055674348859,1.03852913201788,0.680038983584432,0.663818921907571,1.0723183673575,0.681410419480909,0.679278217461528,1.13386676714762,0.691629631929555,1.50330532785823,1.13486313733788,0.774608548845348,0.680038983584432,0.699942511104837,1.11055674348859,1.04619468162051,0.702439972907835,1.08569080894402,1.08949387433767,0.702439972907835,1.03709342947635,1.11887595320652,0.963495843311894,0.67915730768286,1.02182360584543,0.678301283309232,0.702164019901344,1.11737937178927,0.708008136621875
"ACH-000280",0.983351186935259,1.21417036320358,1.13859128024648,1.20562875358669,1.03295090923158,1.02831655115936,0.764017781926701,1.00219867284388,0.736767014958451,1.02559203847243,1.1135321158337,1.18740882203673,0.757495634145883,1.01692361187565,1.03165330095432,1.25450501950761,1.24010543536614,0.649708804518566,1.03295090923158,0.648443975149006,1.02504111906575,1.03295090923158,0.747935324628299,1.24010543536614,1.08893951160445,1.02831655115936,0.995320613504495,0.995320613504495,2.15901689111,1.02831655115936,1.01472690659989,1.02831655115936,1.0194878683746,0.761213978758175,1.00992893310942,1.02831655115936,0.764017781926701,1.01472690659989,1.03594287292065,1.0503872948512,1.02831655115936,1.01595779068975,1.02559203847243,1.23912074985274,1.0503872948512,1.07873157590407,0.978855260787484,0.752737658629463,1.00607423369392,0.747104337425429,0.737843394699978,1.3480567436838,0.758299433886347,1.24634552350612,1.24634552350612,1.00607423369392,0.978855260787484,0.736767014958451,1.0503872948512,1.05568431810027,1.24010543536614,0.648443975149006,1.01595779068975,1.0927130094565,0.761213978758175,1.0503872948512,0.75575989274166,1.20562875358669,1.18604687721268,1.42245790983094,0.763413578811922,1.03594287292065,1.01472690659989
"ACH-000291",2.09787150645098,0.985584250338038,1.04897195552418,0.985136365446047,1.06881683342295,1.06021337266326,0.655675402699634,1.06513402311748,0.919928299767611,0.958470982229428,0.634641893624013,1.04812688632709,0.642970353188592,1.11253472120484,1.06881683342295,0.983046794739928,1.41816102850275,0.958470982229428,1.06881683342295,1.04897195552418,1.01811583060032,1.06881683342295,0.897919329002314,1.41816102850275,0.977288135873359,1.06021337266326,1.06319415580992,1.06319415580992,0.985584250338038,1.06021337266326,1.05114874405225,1.06021337266326,0.985584250338038,1.4101608355121,1.07224494663734,1.06021337266326,1.08600337964298,1.05114874405225,0.944434564869566,1.0558514228592,1.08577648222045,0.944434564869566,0.958470982229428,1.41816102850275,1.0558514228592,0.631955123701346,1.05171490099575,0.626485138517142,1.07224494663734,0.640069220647462,0.985584250338038,1.33368291889054,0.642522766287235,0.985584250338038,0.985584250338038,1.07224494663734,1.05171490099575,0.93153199106542,1.0558514228592,1.05114874405225,1.41816102850275,1.04897195552418,0.944434564869566,1.41816102850275,1.14605357761096,1.0558514228592,0.931173363381746,0.985136365446047,1.41816102850275,1.07557010069368,0.657092941286898,0.944434564869566,1.01977063872881
"ACH-000308",1.00264692371954,1.23935707546625,1.06538985903337,1.20747448522746,0.457431191303382,1.27812524283402,0.760461091017684,1.0274299039146,1.01167385178148,1.0051978299254,0.758415950746414,1.02449802910591,1.07633017820603,1.22551409302371,1.3097862810662,1.01002861550582,1.01630409889091,1.0051978299254,0.457511625883051,1.04011875620704,1.02771469490188,0.457511625883051,0.792177118846854,1.01630409889091,1.004172014969,1.30841151661621,1.20226270123576,0.445771462921023,1.00560082973911,1.30841151661621,1.57144569329455,1.30841151661621,1.00560082973911,1.25273707516384,0.755825545178676,1.30841151661621,0.760461091017684,1.23153833581787,0.802555537801206,0.973807175270962,1.15478409332296,0.802555537801206,1.0051978299254,0.746970555772733,0.996881876928031,0.749228292790008,0.436801949049353,0.754045496685361,1.24621074099371,0.761881271256157,1.00560082973911,1.4133970629762,0.760461091017684,1.23843844730456,1.0166444195554,1.24621074099371,0.752596198510427,1.01167385178148,0.996881876928031,0.994653942042251,1.0107568050279,1.04011875620704,0.775171226234238,0.746970555772733,1.47088404207623,0.973807175270962,0.757406589978209,1.24897127182303,1.23557697902228,1.32012914290808,1.23557697902228,0.802555537801206,1.01601592434402
"ACH-000324",1.12346995036611,1.28432977864175,1.33895013240267,1.06191769568152,1.26817085241791,1.0574611131656,1.03448556007529,0.773812850254439,0.786677522909494,1.05970966888715,0.786567404219697,1.10745535716487,1.2123533426012,1.27336418608437,1.0538857059242,1.07203676487972,1.0551317546976,1.05732292613422,1.26817085241791,0.880239908010861,1.0544715303212,1.26817085241791,0.798409113489116,1.0551317546976,1.06326298590266,1.0574611131656,0.80549117227152,0.80549117227152,1.29227052381538,1.0574611131656,1.03430439016206,1.0574611131656,1.26923198218852,1.11924936134984,1.2735265993062,1.0574611131656,1.03448556007529,1.03430439016206,0.798409113489116,0.80003902296487,1.04875082910407,0.798409113489116,1.05970966888715,1.04313826147893,0.80003902296487,1.74773304047499,0.799926227330087,1.12346995036611,1.28644163330741,0.788866325917589,1.27686038074286,1.2577412963313,1.03448556007529,1.05896949783365,1.29227052381538,1.27929150871341,0.797290205929901,0.786677522909494,0.80003902296487,1.03430439016206,1.04313826147893,0.880239908010861,0.798409113489116,1.19824978539803,2.67186151046963,0.80003902296487,0.826904150177288,0.801592555251605,1.25120902232678,1.2123533426012,0.774037460376725,0.798409113489116,1.04859791909935
"ACH-000330",0.743066636635446,1.21298327398608,0.787906426217356,0.732833106397094,0.975702614202353,1.04488779576107,0.724776315611279,0.985257107179,0.731407139260969,1.20526458093645,0.990884480941207,1.02121979569987,0.410515293900139,1.38660766610782,0.975702614202353,1.03863792931645,0.995571318360325,1.20526458093645,0.975702614202353,1.05021664098979,0.724411095507669,0.975702614202353,1.38615073360128,0.995571318360325,1.2134592721021,0.798357687656675,0.748737055695366,0.771543776296162,0.997929987185668,0.798357687656675,0.996824003585921,0.798357687656675,0.997929987185668,0.730773442124955,1.21861014834579,0.798357687656675,0.724776315611279,1.20881018089683,1.00244957606362,1.15296551648387,1.06401144691036,0.729973773514906,1.20526458093645,0.995571318360325,0.960253072817062,0.990884480941207,1.21921191308971,0.422201373716354,1.17823957655801,0.74137707045799,0.411091666542021,1.54775197127709,0.724776315611279,1.21298327398608,0.997929987185668,1.17823957655801,1.21921191308971,0.731407139260969,0.960253072817062,1.16525767217593,0.995571318360325,1.05021664098979,0.745408968863947,1.20392686525673,0.730773442124955,1.15296551648387,1.02413201255256,0.736813806433681,0.995571318360325,1.20342214316967,0.983919627526254,1.4279540947772,0.719962885233098
"ACH-000333",0.0443759412060271,1.0056108685205,1.01765674289963,1.00270252652,0.610329193296148,1.00205145647503,0.608709644540776,0.994859191978526,0.600663675026025,1.00300311916006,1.00872623199606,1.31081927909438,0.597367663055987,0.635324444627637,1.01502745867759,1.04776544567807,1.05838561860401,0.990928699568703,1.31643758028363,1.00666532629632,1.04673322549211,1.01538112789103,1.01255415144596,1.04704281884278,0.996703774183107,0.994161860582191,1.00060012476649,1.01699898261938,1.01826416612704,1.01285678187208,1.01235243248328,1.00205145647503,1.04921171718351,1.36680493353992,1.32279076632191,1.00230183337352,0.566503830050321,1.02094993640383,0.976642202044124,1.04004067389869,1.01285678187208,0.985572865870608,1.00300311916006,1.06515803860058,1.0184666959793,1.00902807227873,0.984979020801573,0.596351238397964,1.32279076632191,1.00787135662568,1.0403489168091,0.620853315135948,0.62260385527591,1.16874311407128,1.02024001466664,1.32279076632191,1.28047667403983,0.600663675026025,0.640362736411717,0.602265977474202,1.06515803860058,1.00666532629632,1.01669549971131,1.06515803860058,1.2784185105868,1.04004067389869,0.995507018103823,1.0043064081362,1.04472238779601,1.00571126014665,1.06124730542419,1.01543165899509,1.02414878634751
"ACH-000349",1.11492246661437,1.40389185708096,1.21180885900955,1.0815474261535,1.01773215105083,0.666764823663808,1.08474975911393,1.07101827336504,0.641812169014443,0.900698291445018,0.660018976953759,1.08069946444988,1.01139111848533,0.64517233506472,1.01217040492049,0.989555582143592,1.057337471561,1.05249305767838,1.01773215105083,0.760846685753496,0.635432025479422,1.01773215105083,1.27242982786429,1.057337471561,0.644677404411287,0.666764823663808,0.686195312844098,0.686195312844098,1.08731196514718,0.666764823663808,1.07557903449874,0.666764823663808,1.08731196514718,1.08315651041432,0.639346459712172,0.666764823663808,1.08474975911393,1.07557903449874,1.07964382852159,0.703758075816236,1.09804830349126,0.647312322181354,0.900698291445018,1.057337471561,0.627038714330847,1.09524310170526,0.644022886373382,1.97725541517636,1.07729682874774,0.660991334434849,0.628565798642008,1.0874649581352,1.08474975911393,1.08747766408386,0.654325911180566,1.17933770886944,0.644022886373382,0.641812169014443,0.627038714330847,1.07557903449874,1.057337471561,0.760846685753496,0.647312322181354,1.057337471561,1.08315651041432,0.703758075816236,0.661776434690024,1.41610548997824,1.057337471561,1.02701020338076,1.057337471561,1.07964382852159,1.07557903449874
"ACH-000352",0.688055000956686,1.23261973602111,0.998519760160863,0.899988931396292,1.00220317970369,0.866604278377243,0.663140612652105,1.06818482501524,0.660467362776343,0.968809624822566,0.651283595502951,1.07979398903752,1.00970341417552,0.641133051300618,1.02310053277074,1.27309567555345,0.655985533884893,1.17414877146231,1.60718184978239,1.02801584763801,0.948500805710399,1.00220317970369,1.40678883612245,1.14799232658162,0.878532510979015,0.866604278377243,1.06323534921544,1.46161533887992,0.628339442218648,0.866604278377243,1.15345975513045,0.866604278377243,0.941968723773022,1.04224701006961,0.354542738796382,0.866604278377243,0.663140612652105,1.15345975513045,1.41762727075559,1.12794294847071,1.24795783972748,1.06668063568922,0.968809624822566,1.14799232658162,0.646180790559678,0.888153629267553,0.630575129561734,0.476957175944747,0.89536755537782,0.857129258719599,0.942102025318797,1.58966098453673,0.663140612652105,1.16664682304559,0.946971869752959,0.89536755537782,0.630575129561734,0.660467362776343,0.646180790559678,1.15345975513045,1.14799232658162,1.02801584763801,1.06668063568922,1.14799232658162,1.04224701006961,1.12794294847071,0.881369452584242,0.823352967659156,1.42943114638328,1.79321701320948,0.659457456494213,1.41762727075559,1.19478770672403
"ACH-000374",0.961451184387847,1.33411548883384,1.06858450961439,1.12174391870894,0.907390997791029,0.660409327169742,1.37687041943615,1.86339966049183,1.06624015897635,1.07229214528277,1.413193460698,1.46496708357,0.906993769530899,1.09455384883378,0.907390997791029,2.15753400081098,1.06243096958545,1.10551764245547,0.89796334706575,0.916588074797171,0.898425862411486,0.89796334706575,1.4880279025305,1.06243096958545,1.13495627019363,0.705028614612141,0.935748695381646,0.658654733861982,0.930265343138268,0.705028614612141,1.24048952731003,0.660409327169742,0.907545535129144,0.664843687232468,1.32782841263791,0.705028614612141,1.37687041943615,1.24048952731003,1.29584976856594,1.26128817892236,0.892057571381836,0.907760331397948,1.07229214528277,1.06204274187908,1.08760949417055,0.91897864900787,0.673824841335428,1.40315230525373,2.10167589691942,0.441416657431852,0.907545535129144,0.895348135158649,1.37687041943615,0.981844693375294,0.931629037198885,1.60847728919354,0.676360821994433,1.06624015897635,1.08760949417055,0.957977907240293,1.06204274187908,0.916588074797171,0.907760331397948,1.06204274187908,0.664843687232468,1.26128817892236,0.674285067650754,1.12174391870894,1.06243096958545,1.43049769283441,0.861972620279996,1.29584976856594,0.892231439031026
"ACH-000409",1.14521019282938,1.7492150698147,1.12346940935473,1.35559359415157,0.833445769638516,0.481728196677228,0.83348833527476,0.857748937555966,0.836350491250916,1.1508030626342,1.12400238896615,0.854507214126947,0.846036837954899,0.839573233364729,1.13282310203426,1.35897184791585,0.835759803868906,0.855854639578532,0.833445769638516,0.849501038763693,1.11321374542428,0.833445769638516,1.33658161794334,0.835759803868906,0.856740950456914,1.10419392625963,0.860921456101431,0.860921456101431,1.35623093481136,1.10419392625963,0.818570141281738,1.10419392625963,1.35623093481136,1.51259348745001,1.03279037255679,1.10419392625963,0.83348833527476,0.818570141281738,1.33658161794334,0.846482388088697,1.08640647860847,1.33683714264901,1.3460927775693,0.822987734438925,0.848312547432699,0.83470542586636,0.50023005424007,1.07204777633048,1.68290077308698,0.831886868936079,1.12278084145682,0.846277342601613,0.460593181458589,1.34380690506024,1.35537001932472,1.7259234955977,0.50023005424007,0.836350491250916,0.848312547432699,0.818570141281738,0.822987734438925,0.849501038763693,1.35045517531354,0.822987734438925,2.09627307162575,0.846482388088697,0.859648996317614,0.857040567971675,1.52095217594493,0.846036837954899,0.820880429609964,1.33658161794334,0.840751822914636
"ACH-000430",0.884689214529896,1.1885281756178,1.17643387139202,1.17909256761299,0.905466236426646,1.36174236041913,0.88878081318272,0.890588745289926,0.903397344838663,0.897299071450266,0.894872896938335,1.44055201547354,1.17634800976532,0.903397344838663,0.905466236426646,0.891737571338077,0.905897023285476,0.521077017491499,0.905466236426646,1.17108698949209,1.18443168123582,0.905466236426646,0.960485902609315,0.918725213222602,1.18011746580937,1.1583666925435,0.849639894383234,0.849639894383234,1.1885281756178,1.1583666925435,0.899323576112131,1.1583666925435,1.43408749292934,1.44055201547354,1.19083073408047,1.1583666925435,0.88878081318272,0.899323576112131,0.897305091882785,0.896210315583972,1.16951110734679,0.897305091882785,0.897299071450266,0.915181421064894,0.906182897128572,0.894989840425546,0.885408190726571,0.884689214529896,1.19083073408047,0.896666625244772,1.18449216246606,0.92552397095102,0.895919771611668,1.1885281756178,1.1885281756178,1.19083073408047,0.885408190726571,0.903397344838663,0.906182897128572,0.899323576112131,0.915181421064894,1.17108698949209,0.897305091882785,0.915181421064894,1.44055201547354,0.896210315583972,0.898261784214928,1.18831884133169,0.905897023285476,1.17634800976532,0.902809250216823,0.897305091882785,1.19445941967718
"ACH-000443",1.32226922133627,1.56668753377056,0.941609163989834,1.00381854013839,0.624613068340998,1.02512198924486,0.614650574952839,1.02420927523546,0.604253507133966,0.664468250624495,0.600090070110933,1.01070542708488,1.00179010921577,0.609700259926938,1.05254743453204,1.01771747399509,1.04902982561615,0.66963855935253,0.624613068340998,1.19627445139945,1.01852796672082,0.624613068340998,1.59004095945362,1.04990744353367,0.996410476629597,1.35772445647326,0.608599158937086,0.607197634326655,1.01852796672082,1.35772445647326,1.03719545856232,1.02512198924486,1.01852796672082,1.01070542708488,1.01779794653959,1.35772445647326,0.614650574952839,1.03719545856232,0.997199722960791,1.00367617177654,1.03561298572818,0.593726540532484,0.664468250624495,1.04990744353367,1.00367617177654,0.600090070110933,0.996860423606828,0.59057217262074,1.01779794653959,0.596820652913933,1.01852796672082,1.61026280785178,0.614650574952839,1.36372005629369,1.01852796672082,1.01779794653959,0.996860423606828,0.604253507133966,1.00367617177654,1.03719545856232,1.04990744353367,1.19627445139945,0.593726540532484,1.04990744353367,1.01070542708488,1.00367617177654,0.992338949631344,1.00381854013839,1.04842539696769,1.3168697225058,1.04842539696769,1.33700569645498,1.03719545856232
"ACH-000460",0.838381758639025,1.12790009685414,1.05240709435489,1.24437733851255,1.04060326413739,0.950344586512763,0.784378368731845,0.967011987515258,0.758487502929798,1.04383948333582,0.78997213984758,1.27713819591674,0.83793803069605,1.23037031819003,1.03849988124159,1.28204284248443,1.24470677466118,1.04383948333582,1.04060326413739,1.02705909447711,1.17140722398513,1.04060326413739,1.00036804693438,1.24470677466118,1.15329958024184,0.950344586512763,0.749946759186141,0.749946759186141,1.17140722398513,0.950344586512763,0.77425672071156,0.950344586512763,1.17140722398513,1.27713819591674,1.27750358301617,0.950344586512763,0.784378368731845,0.77425672071156,0.784277718090593,0.782138260337639,0.950344586512763,0.784277718090593,1.04383948333582,1.24470677466118,0.782138260337639,1.02492821331178,0.775015773415807,0.838381758639025,1.27750358301617,1.2749930061362,1.17140722398513,1.23037031819003,0.784378368731845,1.29725198098104,1.17338938056785,1.27750358301617,0.775015773415807,0.758487502929798,0.782138260337639,0.826460559531374,1.24470677466118,1.02705909447711,0.784277718090593,1.0987049080546,1.27713819591674,0.782138260337639,0.782643926237154,1.24437733851255,1.20149955718317,0.880152220380563,0.776492693667565,0.784277718090593,0.77425672071156
"ACH-000520",0.874618402562499,1.10200841662769,1.1334357297055,1.16096676363395,1.21704929404772,1.13038617886326,0.88416217312992,0.86451312391218,0.899559240227318,1.16111823377178,0.918713437682199,1.15302605053212,0.887651285643487,1.11584803138403,0.872703782083079,0.860778106474987,1.16129072638134,1.15633215414983,1.21704929404772,1.1030027358829,1.21226523707442,1.21704929404772,1.53806277595715,1.16936336954583,0.918713437682199,1.13038617886326,0.891263257096463,0.891263257096463,1.19426968155909,1.13038617886326,0.876369893638131,1.13038617886326,1.19426968155909,0.569520461131282,0.868601867327052,1.13038617886326,0.88416217312992,0.876369893638131,1.36561870020306,0.881588903491261,1.13038617886326,1.10952463283589,1.16111823377178,0.889089464754401,0.507180921757536,0.918713437682199,1.33577718073664,0.498748696784762,1.15572081434684,0.493314173060171,1.19590983838048,1.11584803138403,0.88416217312992,1.12653049603208,1.12653049603208,1.15572081434684,1.05351047971154,0.899559240227318,0.494054008912063,0.876369893638131,1.16936336954583,1.13390976795911,1.10952463283589,0.889089464754401,0.569520461131282,0.881588903491261,0.882453376710449,1.16096676363395,1.16549928276103,1.37918747285974,0.923680957367354,1.36561870020306,0.88315318064516
"ACH-000524",0.48584157466391,1.33899306593652,1.0639493658688,0.939400249946491,0.837790894046733,0.954308768799593,0.831839543683647,1.0269409437271,1.30978329797144,1.12332280161712,0.831892127420321,0.916593247443158,0.829273819499513,0.838700891547438,0.833601997781071,1.06406570461619,1.53250062129195,1.00780902060647,0.837790894046733,1.06346688666574,1.33066514917711,0.837790894046733,1.0302812703239,1.53250062129195,1.13029600894317,1.13157240859208,0.47613886049047,0.47613886049047,1.3490952617946,1.13157240859208,1.07121269559786,1.13157240859208,1.3490952617946,1.3010577784742,0.842054100322657,1.13157240859208,0.831839543683647,1.07121269559786,0.615354435365484,0.861639815059171,1.13157240859208,0.845738717479421,1.12332280161712,0.828339939144002,0.861639815059171,0.831892127420321,1.14341353528464,0.48584157466391,1.33200834482509,0.949013088090007,1.33944361605396,0.838700891547438,0.831839543683647,1.33899306593652,1.10746500317832,1.33200834482509,1.14341353528464,1.30978329797144,0.861639815059171,1.05797136830346,1.53250062129195,1.06346688666574,0.845738717479421,0.828339939144002,1.3010577784742,0.861639815059171,0.841033187036859,0.619872289350991,1.53250062129195,1.54794936550909,0.820253182947175,0.615354435365484,0.841576234702376
"ACH-000527",0.784431633629576,1.05275253011923,1.48337569809796,1.05653975139491,1.06624381604683,0.782828170344695,0.773084555731245,1.00155884126009,0.759033512739786,1.04123340604999,0.796231428280043,1.29141097201256,0.79389566952955,1.27441276999826,1.02554014265903,1.04233652340554,1.4248470385234,1.05383387369993,1.06624381604683,1.04125756838313,1.02751650725283,1.06624381604683,0.786682146466846,1.44128222242191,1.27990488635343,0.782828170344695,0.795966368495001,0.787652704863551,1.0538805226239,0.782828170344695,1.37886309301431,0.782828170344695,1.0538805226239,0.787937987894904,1.0777430101438,0.782828170344695,0.797432871350684,1.04167918553161,1.05828061628604,0.774569497026764,1.02493075614019,1.08285451981538,1.04123340604999,1.2055052781458,0.767455051910764,0.761994513039691,0.786973051337196,0.784431633629576,1.0777430101438,1.05229162101114,1.0538805226239,1.27483810396393,0.778954636042962,1.02001645964968,1.0538805226239,1.04599303415778,0.786973051337196,0.759033512739786,0.767455051910764,1.02631113354164,1.00517023128708,1.04125756838313,1.15643470789587,1.20710768866116,0.787937987894904,0.774569497026764,0.803337049880082,1.05653975139491,1.45552043091452,1.28336803839498,1.80588086996954,1.07057030195917,0.76002322565892
